Cayley table for Z16:
  +  00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15
  +------------------------------------------------
 (1,4)(2,3)|  (1,4)(2,3) (1,5,3,2,4) (1,3,2,5,4)     (1,5,4)     (1,2,4)  (1,4)(2,5)     (1,3,4) (1,5,2,3,4) (1,2,5,3,4)  (1,4)(3,5) (1,2,3,5,4) (1,3,5,2,4) (1,5,4,2,3)  (1,3)(2,4) (1,4,2,5,3)     (1,4,2)  (1,5)(2,4)     (2,5,4) (1,5,3,4,2)     (2,3,4) (1,3,4,2,5) (1,3,5,4,2) (1,4,2,3,5)  (2,4)(3,5)     (1,4,3) (1,5,2,4,3) (1,2,5,4,3) (1,5,4,3,2)     (2,4,3) (1,4,3,2,5)  (1,2)(3,4)  (1,5)(3,4)  (2,5)(3,4) (1,4,3,5,2)     (3,5,4) (1,2,4,3,5)     (1,5,3)     (1,2,3)  (1,3)(2,5)     (1,3,2)  (1,5)(2,3)     (2,5,3)     (1,5,2)          ()     (1,2,5)  (1,2)(3,5)     (1,3,5)     (2,3,5)  (1,3)(4,5) (1,4,5,2,3) (1,2,4,5,3) (1,4,5,3,2)  (2,3)(4,5) (1,3,2,4,5)  (1,2)(4,5)     (1,4,5)     (2,4,5) (1,3,4,5,2)     (3,4,5) (1,2,3,4,5)
(1,4,2,3,5)| (1,4,2,3,5)  (1,5)(2,4) (1,3,4,2,5)  (1,5)(3,4) (1,2,4,3,5) (1,4,3,2,5)     (1,3,5)  (1,5)(2,3)     (1,2,5)     (1,4,5) (1,2,3,4,5) (1,3,2,4,5) (1,5,2,3,4) (1,3,5,2,4)  (1,4)(2,5) (1,4,3,5,2) (1,5,2,4,3)  (2,5)(3,4)     (1,5,2)     (2,3,5)  (1,3)(2,5) (1,3,4,5,2) (1,4,5,2,3)     (2,4,5)  (1,4)(3,5) (1,5,3,2,4) (1,2,5,3,4) (1,5,3,4,2)  (2,4)(3,5) (1,4,2,5,3)  (1,2)(3,5)     (1,5,3)     (2,5,3) (1,4,5,3,2)     (3,4,5) (1,2,4,5,3)     (1,5,4) (1,2,3,5,4) (1,3,2,5,4) (1,3,5,4,2) (1,5,4,2,3)     (2,5,4) (1,5,4,3,2)     (3,5,4) (1,2,5,4,3)  (1,2)(4,5)  (1,3)(4,5)  (2,3)(4,5)     (1,3,4)  (1,4)(2,3)     (1,2,4)     (1,4,2)     (2,3,4)  (1,3)(2,4)  (1,2)(3,4)     (1,4,3)     (2,4,3)     (1,3,2)          ()     (1,2,3)
(1,4,2,5,3)| (1,4,2,5,3) (1,5,4,2,3)  (1,3)(2,4) (1,5,2,4,3) (1,2,5,4,3)     (1,4,3)  (1,3)(2,5)     (1,5,3)     (1,2,3) (1,4,5,2,3) (1,2,4,5,3)  (1,3)(4,5) (1,5,3,2,4) (1,3,2,5,4)  (1,4)(2,3) (1,4,3,2,5) (1,5,4,3,2)     (2,4,3)  (1,5)(2,3)     (2,5,3)     (1,3,2) (1,3,2,4,5) (1,4,5,3,2)  (2,3)(4,5)  (1,4)(2,5)     (1,5,4)     (1,2,4)  (1,5)(2,4)     (2,5,4)     (1,4,2)     (1,2,5)     (1,5,2)          ()     (1,4,5)     (2,4,5)  (1,2)(4,5) (1,5,2,3,4) (1,2,5,3,4)     (1,3,4) (1,3,4,2,5) (1,5,3,4,2)     (2,3,4)  (1,5)(3,4)  (2,5)(3,4)  (1,2)(3,4) (1,2,3,4,5) (1,3,4,5,2)     (3,4,5) (1,3,5,2,4)  (1,4)(3,5) (1,2,3,5,4) (1,4,2,3,5)  (2,4)(3,5) (1,3,5,4,2) (1,2,4,3,5) (1,4,3,5,2)     (3,5,4)     (1,3,5)     (2,3,5)  (1,2)(3,5)
(1,4,3,2,5)| (1,4,3,2,5)  (1,5)(2,3) (1,3,2,4,5)  (1,5)(2,4)     (1,2,5)     (1,4,5) (1,3,4,2,5)  (1,5)(3,4) (1,2,3,4,5) (1,4,2,3,5) (1,2,4,3,5)     (1,3,5) (1,5,2,4,3)  (1,3)(2,5) (1,4,5,2,3)  (1,4)(2,5)     (1,5,2)     (2,4,5) (1,5,2,3,4)  (2,5)(3,4) (1,3,4,5,2) (1,3,5,2,4) (1,4,3,5,2)     (2,3,5) (1,4,2,5,3)     (1,5,3) (1,2,4,5,3) (1,5,3,2,4)     (2,5,3) (1,4,5,3,2) (1,2,5,3,4) (1,5,3,4,2)     (3,4,5)  (1,4)(3,5)  (2,4)(3,5)  (1,2)(3,5) (1,5,4,2,3) (1,2,5,4,3)  (1,3)(4,5) (1,3,2,5,4) (1,5,4,3,2)  (2,3)(4,5)     (1,5,4)     (2,5,4)  (1,2)(4,5) (1,2,3,5,4) (1,3,5,4,2)     (3,5,4)  (1,3)(2,4)     (1,4,3)     (1,2,3)  (1,4)(2,3)     (2,4,3)     (1,3,2)     (1,2,4)     (1,4,2)          ()     (1,3,4)     (2,3,4)  (1,2)(3,4)
 (1,4)(2,5)|  (1,4)(2,5) (1,5,2,3,4) (1,3,5,2,4) (1,5,3,2,4) (1,2,5,3,4)  (1,4)(3,5) (1,3,2,5,4)     (1,5,4) (1,2,3,5,4)  (1,4)(2,3)     (1,2,4)     (1,3,4)  (1,5)(2,4) (1,3,4,2,5) (1,4,2,3,5) (1,4,2,5,3) (1,5,3,4,2)  (2,4)(3,5) (1,5,4,2,3)     (2,5,4) (1,3,5,4,2)  (1,3)(2,4)     (1,4,2)     (2,3,4) (1,4,3,2,5)  (1,5)(3,4) (1,2,4,3,5) (1,5,2,4,3)  (2,5)(3,4) (1,4,3,5,2) (1,2,5,4,3) (1,5,4,3,2)     (3,5,4)     (1,4,3)     (2,4,3)  (1,2)(3,4)  (1,5)(2,3)     (1,2,5)     (1,3,5)  (1,3)(2,5)     (1,5,2)     (2,3,5)     (1,5,3)     (2,5,3)  (1,2)(3,5)     (1,2,3)     (1,3,2)          () (1,3,2,4,5)     (1,4,5) (1,2,3,4,5) (1,4,5,2,3)     (2,4,5) (1,3,4,5,2) (1,2,4,5,3) (1,4,5,3,2)     (3,4,5)  (1,3)(4,5)  (2,3)(4,5)  (1,2)(4,5)
(1,5,4,3,2)| (1,5,4,3,2)     (1,3,2) (1,4,5,3,2)     (1,4,2)     (1,5,2)  (1,2)(4,5) (1,5,3,4,2)  (1,2)(3,4) (1,3,4,5,2) (1,3,5,4,2) (1,4,3,5,2)  (1,2)(3,5)     (1,4,3)     (1,5,3)  (1,3)(4,5)     (1,5,4)          ()     (1,4,5)     (1,3,4)  (1,5)(3,4)     (3,4,5)  (1,4)(3,5)     (3,5,4)     (1,3,5) (1,5,4,2,3)     (1,2,3) (1,4,5,2,3)  (1,4)(2,3)  (1,5)(2,3)  (2,3)(4,5) (1,5,2,3,4)     (2,3,4) (1,2,3,4,5) (1,2,3,5,4) (1,4,2,3,5)     (2,3,5)  (1,3)(2,4) (1,5,2,4,3) (1,2,4,5,3) (1,5,3,2,4)     (2,4,3) (1,3,2,4,5)     (1,2,4)  (1,5)(2,4)     (2,4,5) (1,3,5,2,4)  (2,4)(3,5) (1,2,4,3,5) (1,4,2,5,3) (1,2,5,4,3)  (1,3)(2,5) (1,3,2,5,4) (1,4,3,2,5)     (2,5,3)  (1,4)(2,5)     (2,5,4)     (1,2,5) (1,2,5,3,4) (1,3,4,2,5)  (2,5)(3,4)
    (1,5,2)|     (1,5,2) (1,3,4,5,2) (1,4,3,5,2) (1,4,5,3,2) (1,5,3,4,2)  (1,2)(3,5) (1,5,4,3,2)  (1,2)(4,5) (1,3,5,4,2)     (1,3,2)     (1,4,2)  (1,2)(3,4)     (1,4,5)  (1,5)(3,4)     (1,3,5)     (1,5,3)     (3,4,5)  (1,4)(3,5)  (1,3)(4,5)     (1,5,4)     (3,5,4)     (1,4,3)          ()     (1,3,4)  (1,5)(2,3) (1,2,3,4,5) (1,4,2,3,5) (1,4,5,2,3) (1,5,2,3,4)     (2,3,5) (1,5,4,2,3)  (2,3)(4,5) (1,2,3,5,4)     (1,2,3)  (1,4)(2,3)     (2,3,4) (1,3,2,4,5)  (1,5)(2,4) (1,2,4,3,5) (1,5,2,4,3)     (2,4,5) (1,3,5,2,4) (1,2,4,5,3) (1,5,3,2,4)  (2,4)(3,5)  (1,3)(2,4)     (2,4,3)     (1,2,4) (1,4,3,2,5)     (1,2,5) (1,3,4,2,5)  (1,3)(2,5)  (1,4)(2,5)  (2,5)(3,4) (1,4,2,5,3)     (2,5,3) (1,2,5,3,4) (1,2,5,4,3) (1,3,2,5,4)     (2,5,4)
(1,5,3,4,2)| (1,5,3,4,2) (1,3,5,4,2)     (1,4,2) (1,4,3,5,2) (1,5,4,3,2)  (1,2)(3,4)     (1,5,2)  (1,2)(3,5)     (1,3,2) (1,3,4,5,2) (1,4,5,3,2)  (1,2)(4,5)  (1,4)(3,5)     (1,5,4)     (1,3,4)  (1,5)(3,4)     (3,5,4)     (1,4,3)     (1,3,5)     (1,5,3)          ()     (1,4,5)     (3,4,5)  (1,3)(4,5) (1,5,2,3,4) (1,2,3,5,4)  (1,4)(2,3) (1,4,2,3,5) (1,5,4,2,3)     (2,3,4)  (1,5)(2,3)     (2,3,5)     (1,2,3) (1,2,3,4,5) (1,4,5,2,3)  (2,3)(4,5) (1,3,5,2,4) (1,5,3,2,4)     (1,2,4)  (1,5)(2,4)  (2,4)(3,5)  (1,3)(2,4) (1,2,4,3,5) (1,5,2,4,3)     (2,4,3) (1,3,2,4,5)     (2,4,5) (1,2,4,5,3)  (1,4)(2,5) (1,2,5,3,4) (1,3,2,5,4) (1,3,4,2,5) (1,4,2,5,3)     (2,5,4) (1,4,3,2,5)  (2,5)(3,4) (1,2,5,4,3)     (1,2,5)  (1,3)(2,5)     (2,5,3)
    (1,5,3)|     (1,5,3)  (1,3)(4,5)     (1,4,3) (1,4,5,2,3) (1,5,4,2,3)     (1,2,3) (1,5,2,4,3) (1,2,4,5,3)  (1,3)(2,4)  (1,3)(2,5) (1,4,2,5,3) (1,2,5,4,3) (1,4,5,3,2) (1,5,4,3,2)     (1,3,2)  (1,5)(2,3)  (2,3)(4,5)  (1,4)(2,3) (1,3,2,4,5) (1,5,3,2,4)     (2,4,3) (1,4,3,2,5)     (2,5,3) (1,3,2,5,4)     (1,5,2)  (1,2)(4,5)     (1,4,2)     (1,4,5)     (1,5,4)          ()  (1,5)(2,4)     (2,4,5)     (1,2,4)     (1,2,5)  (1,4)(2,5)     (2,5,4) (1,3,4,5,2) (1,5,3,4,2)  (1,2)(3,4)  (1,5)(3,4)     (3,4,5)     (1,3,4) (1,2,3,4,5) (1,5,2,3,4)     (2,3,4) (1,3,4,2,5)  (2,5)(3,4) (1,2,5,3,4) (1,4,3,5,2)  (1,2)(3,5) (1,3,5,4,2)     (1,3,5)  (1,4)(3,5)     (3,5,4) (1,4,2,3,5)     (2,3,5) (1,2,3,5,4) (1,2,4,3,5) (1,3,5,2,4)  (2,4)(3,5)
    (1,5,4)|     (1,5,4)     (1,3,4)  (1,4)(3,5)  (1,4)(2,3) (1,5,2,3,4) (1,2,3,5,4) (1,5,3,2,4)     (1,2,4) (1,3,5,2,4) (1,3,2,5,4)  (1,4)(2,5) (1,2,5,3,4)     (1,4,2) (1,5,3,4,2) (1,3,5,4,2) (1,5,4,2,3)     (2,3,4) (1,4,2,3,5)  (1,3)(2,4)  (1,5)(2,4)  (2,4)(3,5) (1,4,2,5,3)     (2,5,4) (1,3,4,2,5) (1,5,4,3,2)  (1,2)(3,4) (1,4,3,5,2)     (1,4,3)  (1,5)(3,4)     (3,5,4) (1,5,2,4,3)     (2,4,3) (1,2,4,3,5) (1,2,5,4,3) (1,4,3,2,5)  (2,5)(3,4)     (1,3,2)     (1,5,2)  (1,2)(3,5)     (1,5,3)          ()     (1,3,5)     (1,2,3)  (1,5)(2,3)     (2,3,5)  (1,3)(2,5)     (2,5,3)     (1,2,5) (1,4,5,3,2)  (1,2)(4,5) (1,3,4,5,2)  (1,3)(4,5)     (1,4,5)     (3,4,5) (1,4,5,2,3)  (2,3)(4,5) (1,2,3,4,5) (1,2,4,5,3) (1,3,2,4,5)     (2,4,5)
 (1,5)(3,4)|  (1,5)(3,4)     (1,3,5)     (1,4,5) (1,4,2,3,5)  (1,5)(2,3) (1,2,3,4,5)  (1,5)(2,4) (1,2,4,3,5) (1,3,2,4,5) (1,3,4,2,5) (1,4,3,2,5)     (1,2,5) (1,4,3,5,2)     (1,5,2) (1,3,4,5,2) (1,5,2,3,4)     (2,3,5) (1,4,5,2,3) (1,3,5,2,4) (1,5,2,4,3)     (2,4,5)  (1,4)(2,5)  (2,5)(3,4)  (1,3)(2,5) (1,5,3,4,2)  (1,2)(3,5) (1,4,5,3,2)  (1,4)(3,5)     (1,5,3)     (3,4,5) (1,5,3,2,4)  (2,4)(3,5) (1,2,4,5,3) (1,2,5,3,4) (1,4,2,5,3)     (2,5,3) (1,3,5,4,2) (1,5,4,3,2)  (1,2)(4,5)     (1,5,4)     (3,5,4)  (1,3)(4,5) (1,2,3,5,4) (1,5,4,2,3)  (2,3)(4,5) (1,3,2,5,4)     (2,5,4) (1,2,5,4,3)     (1,4,2)  (1,2)(3,4)     (1,3,2)     (1,3,4)     (1,4,3)          ()  (1,4)(2,3)     (2,3,4)     (1,2,3)     (1,2,4)  (1,3)(2,4)     (2,4,3)
(1,5,4,2,3)| (1,5,4,2,3)  (1,3)(2,4) (1,4,2,5,3)     (1,4,3) (1,5,2,4,3) (1,2,5,4,3)     (1,5,3)     (1,2,3)  (1,3)(2,5)  (1,3)(4,5) (1,4,5,2,3) (1,2,4,5,3)  (1,4)(2,3) (1,5,3,2,4) (1,3,2,5,4) (1,5,4,3,2)     (2,4,3) (1,4,3,2,5)     (1,3,2)  (1,5)(2,3)     (2,5,3) (1,4,5,3,2)  (2,3)(4,5) (1,3,2,4,5)     (1,5,4)     (1,2,4)  (1,4)(2,5)     (1,4,2)  (1,5)(2,4)     (2,5,4)     (1,5,2)          ()     (1,2,5)  (1,2)(4,5)     (1,4,5)     (2,4,5)     (1,3,4) (1,5,2,3,4) (1,2,5,3,4) (1,5,3,4,2)     (2,3,4) (1,3,4,2,5)  (1,2)(3,4)  (1,5)(3,4)  (2,5)(3,4) (1,3,4,5,2)     (3,4,5) (1,2,3,4,5)  (1,4)(3,5) (1,2,3,5,4) (1,3,5,2,4) (1,3,5,4,2) (1,4,2,3,5)  (2,4)(3,5) (1,4,3,5,2)     (3,5,4) (1,2,4,3,5)  (1,2)(3,5)     (1,3,5)     (2,3,5)
 (1,5)(2,3)|  (1,5)(2,3) (1,3,2,4,5) (1,4,3,2,5)     (1,4,5)  (1,5)(2,4)     (1,2,5)  (1,5)(3,4) (1,2,3,4,5) (1,3,4,2,5)     (1,3,5) (1,4,2,3,5) (1,2,4,3,5) (1,4,5,2,3) (1,5,2,4,3)  (1,3)(2,5)     (1,5,2)     (2,4,5)  (1,4)(2,5) (1,3,4,5,2) (1,5,2,3,4)  (2,5)(3,4) (1,4,3,5,2)     (2,3,5) (1,3,5,2,4)     (1,5,3) (1,2,4,5,3) (1,4,2,5,3) (1,4,5,3,2) (1,5,3,2,4)     (2,5,3) (1,5,3,4,2)     (3,4,5) (1,2,5,3,4)  (1,2)(3,5)  (1,4)(3,5)  (2,4)(3,5)  (1,3)(4,5) (1,5,4,2,3) (1,2,5,4,3) (1,5,4,3,2)  (2,3)(4,5) (1,3,2,5,4)  (1,2)(4,5)     (1,5,4)     (2,5,4) (1,3,5,4,2)     (3,5,4) (1,2,3,5,4)     (1,4,3)     (1,2,3)  (1,3)(2,4)     (1,3,2)  (1,4)(2,3)     (2,4,3)     (1,4,2)          ()     (1,2,4)  (1,2)(3,4)     (1,3,4)     (2,3,4)
(1,5,2,3,4)| (1,5,2,3,4) (1,3,5,2,4)  (1,4)(2,5)  (1,4)(3,5) (1,5,3,2,4) (1,2,5,3,4)     (1,5,4) (1,2,3,5,4) (1,3,2,5,4)     (1,3,4)  (1,4)(2,3)     (1,2,4) (1,4,2,3,5)  (1,5)(2,4) (1,3,4,2,5) (1,5,3,4,2)  (2,4)(3,5) (1,4,2,5,3) (1,3,5,4,2) (1,5,4,2,3)     (2,5,4)     (1,4,2)     (2,3,4)  (1,3)(2,4)  (1,5)(3,4) (1,2,4,3,5) (1,4,3,2,5) (1,4,3,5,2) (1,5,2,4,3)  (2,5)(3,4) (1,5,4,3,2)     (3,5,4) (1,2,5,4,3)  (1,2)(3,4)     (1,4,3)     (2,4,3)     (1,3,5)  (1,5)(2,3)     (1,2,5)     (1,5,2)     (2,3,5)  (1,3)(2,5)  (1,2)(3,5)     (1,5,3)     (2,5,3)     (1,3,2)          ()     (1,2,3)     (1,4,5) (1,2,3,4,5) (1,3,2,4,5) (1,3,4,5,2) (1,4,5,2,3)     (2,4,5) (1,4,5,3,2)     (3,4,5) (1,2,4,5,3)  (1,2)(4,5)  (1,3)(4,5)  (2,3)(4,5)
(1,5,2,4,3)| (1,5,2,4,3)  (1,3)(2,5) (1,4,5,2,3) (1,4,2,5,3)     (1,5,3) (1,2,4,5,3) (1,5,4,2,3) (1,2,5,4,3)  (1,3)(4,5)  (1,3)(2,4)     (1,4,3)     (1,2,3) (1,4,3,2,5)  (1,5)(2,3) (1,3,2,4,5) (1,5,3,2,4)     (2,5,3) (1,4,5,3,2) (1,3,2,5,4) (1,5,4,3,2)  (2,3)(4,5)  (1,4)(2,3)     (2,4,3)     (1,3,2)  (1,5)(2,4)     (1,2,5)     (1,4,5)  (1,4)(2,5)     (1,5,2)     (2,4,5)     (1,5,4)     (2,5,4)  (1,2)(4,5)     (1,2,4)     (1,4,2)          () (1,3,4,2,5)  (1,5)(3,4) (1,2,3,4,5) (1,5,2,3,4)  (2,5)(3,4) (1,3,4,5,2) (1,2,5,3,4) (1,5,3,4,2)     (3,4,5)     (1,3,4)     (2,3,4)  (1,2)(3,4) (1,4,2,3,5) (1,2,4,3,5)     (1,3,5) (1,3,5,2,4) (1,4,3,5,2)     (2,3,5)  (1,4)(3,5)  (2,4)(3,5)  (1,2)(3,5) (1,2,3,5,4) (1,3,5,4,2)     (3,5,4)
(1,5,3,2,4)| (1,5,3,2,4) (1,3,2,5,4)  (1,4)(2,3)  (1,4)(2,5)     (1,5,4)     (1,2,4) (1,5,2,3,4) (1,2,5,3,4)     (1,3,4) (1,3,5,2,4)  (1,4)(3,5) (1,2,3,5,4) (1,4,2,5,3) (1,5,4,2,3)  (1,3)(2,4)  (1,5)(2,4)     (2,5,4)     (1,4,2) (1,3,4,2,5) (1,5,3,4,2)     (2,3,4) (1,4,2,3,5)  (2,4)(3,5) (1,3,5,4,2) (1,5,2,4,3) (1,2,5,4,3)     (1,4,3) (1,4,3,2,5) (1,5,4,3,2)     (2,4,3)  (1,5)(3,4)  (2,5)(3,4)  (1,2)(3,4) (1,2,4,3,5) (1,4,3,5,2)     (3,5,4)  (1,3)(2,5)     (1,5,3)     (1,2,3)  (1,5)(2,3)     (2,5,3)     (1,3,2)     (1,2,5)     (1,5,2)          ()     (1,3,5)     (2,3,5)  (1,2)(3,5) (1,4,5,2,3) (1,2,4,5,3)  (1,3)(4,5) (1,3,2,4,5) (1,4,5,3,2)  (2,3)(4,5)     (1,4,5)     (2,4,5)  (1,2)(4,5) (1,2,3,4,5) (1,3,4,5,2)     (3,4,5)
 (1,5)(2,4)|  (1,5)(2,4) (1,3,4,2,5) (1,4,2,3,5) (1,4,3,2,5)  (1,5)(3,4) (1,2,4,3,5)  (1,5)(2,3)     (1,2,5)     (1,3,5) (1,3,2,4,5)     (1,4,5) (1,2,3,4,5)  (1,4)(2,5) (1,5,2,3,4) (1,3,5,2,4) (1,5,2,4,3)  (2,5)(3,4) (1,4,3,5,2)  (1,3)(2,5)     (1,5,2)     (2,3,5) (1,4,5,2,3)     (2,4,5) (1,3,4,5,2) (1,5,3,2,4) (1,2,5,3,4)  (1,4)(3,5) (1,4,2,5,3) (1,5,3,4,2)  (2,4)(3,5)     (1,5,3)     (2,5,3)  (1,2)(3,5) (1,2,4,5,3) (1,4,5,3,2)     (3,4,5) (1,3,2,5,4)     (1,5,4) (1,2,3,5,4) (1,5,4,2,3)     (2,5,4) (1,3,5,4,2) (1,2,5,4,3) (1,5,4,3,2)     (3,5,4)  (1,3)(4,5)  (2,3)(4,5)  (1,2)(4,5)  (1,4)(2,3)     (1,2,4)     (1,3,4)  (1,3)(2,4)     (1,4,2)     (2,3,4)     (1,4,3)     (2,4,3)  (1,2)(3,4)     (1,2,3)     (1,3,2)          ()

Group order is 60 

Is the group Abelian:  False 

 *  00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
  +------------------------------------------------------------------------------------------------------------------------------------------------
00| 12 18 24 30 36 42 13 19 25 31 37 43 00 06 20 26 38 44 01 07 14 27 32 39 02 08 15 21 33 45 03 09 22 28 40 46 04 10 16 23 34 47 05 11 17 29 35 41
01| 14 21 26 34 41 46 15 20 27 35 40 47 01 08 23 29 36 43 02 06 16 28 30 37 00 07 17 22 31 42 04 11 18 25 39 45 05 09 12 19 32 44 03 10 13 24 33 38
02| 16 22 29 32 38 45 17 23 28 33 39 44 02 07 19 24 41 47 00 08 12 25 34 40 01 06 13 18 35 46 05 10 21 27 37 42 03 11 14 20 30 43 04 09 15 26 31 36
03| 13 19 25 31 37 43 12 18 24 30 36 42 03 09 22 28 40 46 05 11 17 29 35 41 04 10 16 23 34 47 00 06 20 26 38 44 02 08 15 21 33 45 01 07 14 27 32 39
04| 15 20 27 35 40 47 14 21 26 34 41 46 04 11 18 25 39 45 03 10 13 24 33 38 05 09 12 19 32 44 01 08 23 29 36 43 00 07 17 22 31 42 02 06 16 28 30 37
05| 17 23 28 33 39 44 16 22 29 32 38 45 05 10 21 27 37 42 04 09 15 26 31 36 03 11 14 20 30 43 02 07 19 24 41 47 01 06 13 18 35 46 00 08 12 25 34 40
06| 30 42 36 12 24 18 31 43 37 13 25 19 06 00 44 38 26 20 07 01 32 39 14 27 08 02 33 45 15 21 09 03 46 40 28 22 10 04 34 47 16 23 11 05 35 41 17 29
07| 32 45 38 16 29 22 33 44 39 17 28 23 07 02 47 41 24 19 08 00 34 40 12 25 06 01 35 46 13 18 10 05 42 37 27 21 11 03 30 43 14 20 09 04 31 36 15 26
08| 34 46 41 14 26 21 35 47 40 15 27 20 08 01 43 36 29 23 06 02 30 37 16 28 07 00 31 42 17 22 11 04 45 39 25 18 09 05 32 44 12 19 10 03 33 38 13 24
09| 31 43 37 13 25 19 30 42 36 12 24 18 09 03 46 40 28 22 11 05 35 41 17 29 10 04 34 47 16 23 06 00 44 38 26 20 08 02 33 45 15 21 07 01 32 39 14 27
10| 33 44 39 17 28 23 32 45 38 16 29 22 10 05 42 37 27 21 09 04 31 36 15 26 11 03 30 43 14 20 07 02 47 41 24 19 06 01 35 46 13 18 08 00 34 40 12 25
11| 35 47 40 15 27 20 34 46 41 14 26 21 11 04 45 39 25 18 10 03 33 38 13 24 09 05 32 44 12 19 08 01 43 36 29 23 07 00 31 42 17 22 06 02 30 37 16 28
12| 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
13| 03 05 04 00 02 01 09 11 10 06 08 07 13 12 17 16 15 14 19 18 22 23 20 21 25 24 28 29 26 27 31 30 35 34 33 32 37 36 40 41 38 39 43 42 46 47 44 45
14| 01 02 00 04 05 03 08 06 07 11 09 10 14 15 16 17 12 13 21 20 23 22 18 19 26 27 29 28 25 24 34 35 30 31 32 33 41 40 36 37 39 38 46 47 43 42 45 44
15| 04 03 05 01 00 02 11 10 09 08 07 06 15 14 13 12 17 16 20 21 18 19 23 22 27 26 25 24 29 28 35 34 33 32 31 30 40 41 39 38 36 37 47 46 45 44 43 42
16| 02 00 01 05 03 04 07 08 06 10 11 09 16 17 12 13 14 15 22 23 19 18 21 20 29 28 24 25 27 26 32 33 34 35 30 31 38 39 41 40 37 36 45 44 47 46 42 43
17| 05 04 03 02 01 00 10 09 11 07 06 08 17 16 15 14 13 12 23 22 21 20 19 18 28 29 27 26 24 25 33 32 31 30 35 34 39 38 37 36 41 40 44 45 42 43 47 46
18| 20 27 15 40 47 35 26 14 21 46 34 41 18 25 39 45 04 11 24 13 38 33 03 10 12 19 44 32 09 05 36 43 01 08 23 29 42 31 00 07 22 17 30 37 06 02 28 16
19| 22 29 16 38 45 32 28 17 23 44 33 39 19 24 41 47 02 07 25 12 40 34 00 08 13 18 46 35 06 01 37 42 05 10 21 27 43 30 03 11 20 14 31 36 09 04 26 15
20| 18 24 12 36 42 30 25 13 19 43 31 37 20 26 38 44 00 06 27 14 39 32 01 07 15 21 45 33 08 02 40 46 03 09 22 28 47 34 04 10 23 16 35 41 11 05 29 17
21| 23 28 17 39 44 33 29 16 22 45 32 38 21 27 37 42 05 10 26 15 36 31 04 09 14 20 43 30 11 03 41 47 02 07 19 24 46 35 01 06 18 13 34 40 08 00 25 12
22| 19 25 13 37 43 31 24 12 18 42 30 36 22 28 40 46 03 09 29 17 41 35 05 11 16 23 47 34 10 04 38 44 00 06 20 26 45 33 02 08 21 15 32 39 07 01 27 14
23| 21 26 14 41 46 34 27 15 20 47 35 40 23 29 36 43 01 08 28 16 37 30 02 06 17 22 42 31 07 00 39 45 04 11 18 25 44 32 05 09 19 12 33 38 10 03 24 13
24| 38 32 45 22 16 29 44 39 33 28 23 17 24 19 07 02 47 41 12 25 00 08 40 34 18 13 06 01 46 35 42 37 27 21 10 05 30 43 20 14 03 11 36 31 26 15 09 04
25| 40 35 47 20 15 27 46 41 34 26 21 14 25 18 11 04 45 39 13 24 03 10 38 33 19 12 09 05 44 32 43 36 29 23 08 01 31 42 22 17 00 07 37 30 28 16 06 02
26| 36 30 42 18 12 24 43 37 31 25 19 13 26 20 06 00 44 38 14 27 01 07 39 32 21 15 08 02 45 33 46 40 28 22 09 03 34 47 23 16 04 10 41 35 29 17 11 05
27| 39 33 44 23 17 28 45 38 32 29 22 16 27 21 10 05 42 37 15 26 04 09 36 31 20 14 11 03 43 30 47 41 24 19 07 02 35 46 18 13 01 06 40 34 25 12 08 00
28| 37 31 43 19 13 25 42 36 30 24 18 12 28 22 09 03 46 40 17 29 05 11 41 35 23 16 10 04 47 34 44 38 26 20 06 00 33 45 21 15 02 08 39 32 27 14 07 01
29| 41 34 46 21 14 26 47 40 35 27 20 15 29 23 08 01 43 36 16 28 02 06 37 30 22 17 07 00 42 31 45 39 25 18 11 04 32 44 19 12 05 09 38 33 24 13 10 03
30| 06 07 08 09 10 11 00 01 02 03 04 05 30 31 32 33 34 35 42 43 44 45 46 47 36 37 38 39 40 41 12 13 14 15 16 17 24 25 26 27 28 29 18 19 20 21 22 23
31| 09 11 10 06 08 07 03 05 04 00 02 01 31 30 35 34 33 32 43 42 46 47 44 45 37 36 40 41 38 39 13 12 17 16 15 14 25 24 28 29 26 27 19 18 22 23 20 21
32| 07 08 06 10 11 09 02 00 01 05 03 04 32 33 34 35 30 31 45 44 47 46 42 43 38 39 41 40 37 36 16 17 12 13 14 15 29 28 24 25 27 26 22 23 19 18 21 20
33| 10 09 11 07 06 08 05 04 03 02 01 00 33 32 31 30 35 34 44 45 42 43 47 46 39 38 37 36 41 40 17 16 15 14 13 12 28 29 27 26 24 25 23 22 21 20 19 18
34| 08 06 07 11 09 10 01 02 00 04 05 03 34 35 30 31 32 33 46 47 43 42 45 44 41 40 36 37 39 38 14 15 16 17 12 13 26 27 29 28 25 24 21 20 23 22 18 19
